algo,seed,step,ep_reward,ep_length,collision,success
TD-MPC2,2,63437,23.72502899169922,26.0,1.0,0.0
TD-MPC2,2,63463,24.462148666381836,27.0,0.0,0.0
TD-MPC2,2,63492,27.91961669921875,30.0,1.0,0.0
TD-MPC2,2,63536,42.41661834716797,45.0,1.0,0.0
TD-MPC2,2,63637,99.60557556152344,102.0,1.0,0.0
TD-MPC2,2,63654,15.723689079284668,18.0,1.0,0.0
TD-MPC2,2,63674,18.610559463500977,21.0,1.0,0.0
TD-MPC2,2,63758,82.7048568725586,85.0,0.0,0.0
TD-MPC2,2,63798,38.74306106567383,41.0,1.0,0.0
TD-MPC2,2,63845,45.82956314086914,48.0,1.0,0.0
TD-MPC2,2,63854,7.591690540313721,10.0,1.0,0.0
TD-MPC2,2,63881,25.573518753051758,28.0,1.0,0.0
TD-MPC2,2,63894,11.621258735656738,14.0,1.0,0.0
TD-MPC2,2,63910,14.563279151916504,17.0,1.0,0.0
TD-MPC2,2,63935,24.054040908813477,26.0,1.0,0.0
TD-MPC2,2,63986,49.317909240722656,52.0,0.0,0.0
TD-MPC2,2,64020,32.939910888671875,35.0,1.0,0.0
TD-MPC2,2,64029,7.813168525695801,10.0,1.0,0.0
TD-MPC2,2,64043,12.650900840759277,15.0,1.0,0.0
TD-MPC2,2,64060,15.837791442871094,18.0,1.0,0.0
TD-MPC2,2,64088,26.815610885620117,29.0,1.0,0.0
TD-MPC2,2,64117,28.04665756225586,30.0,1.0,0.0
TD-MPC2,2,64176,57.90211486816406,60.0,1.0,0.0
TD-MPC2,2,64189,11.453487396240234,14.0,1.0,0.0
TD-MPC2,2,64229,38.64030456542969,41.0,0.0,0.0
TD-MPC2,2,64252,21.805591583251953,24.0,1.0,0.0
TD-MPC2,2,64293,39.815208435058594,42.0,1.0,0.0
TD-MPC2,2,64317,22.996994018554688,25.0,1.0,0.0
TD-MPC2,2,64329,10.726903915405273,13.0,1.0,0.0
TD-MPC2,2,64339,8.698639869689941,11.0,1.0,0.0
TD-MPC2,2,64352,11.6163330078125,14.0,1.0,0.0
TD-MPC2,2,64393,39.819950103759766,42.0,1.0,0.0
TD-MPC2,2,64443,48.83081817626953,51.0,1.0,0.0
TD-MPC2,2,64514,69.48019409179688,72.0,0.0,0.0
TD-MPC2,2,64563,47.918216705322266,50.0,1.0,0.0
TD-MPC2,2,64578,13.613290786743164,16.0,1.0,0.0
TD-MPC2,2,64652,72.26744842529297,75.0,1.0,0.0
TD-MPC2,2,64666,12.658658981323242,15.0,1.0,0.0
TD-MPC2,2,64722,54.69598388671875,57.0,1.0,0.0
TD-MPC2,2,64732,8.979574203491211,11.0,1.0,0.0
TD-MPC2,2,64767,33.224971771240234,36.0,0.0,0.0
TD-MPC2,2,64816,47.46554183959961,50.0,1.0,0.0
TD-MPC2,2,64845,27.636098861694336,30.0,1.0,0.0
TD-MPC2,2,64857,10.952924728393555,13.0,1.0,0.0
TD-MPC2,2,64900,41.88743591308594,44.0,1.0,0.0
TD-MPC2,2,64904,2.7460670471191406,5.0,0.0,0.0
TD-MPC2,2,64915,9.621057510375977,12.0,0.0,0.0
TD-MPC2,2,64936,19.962671279907227,22.0,1.0,0.0
TD-MPC2,2,64949,11.76685619354248,14.0,1.0,0.0
TD-MPC2,2,65062,112.02169799804688,114.0,1.0,0.0
TD-MPC2,2,65119,55.7789306640625,58.0,1.0,0.0
TD-MPC2,2,65132,11.62537956237793,14.0,0.0,0.0
TD-MPC2,2,65205,71.53705596923828,74.0,1.0,0.0
TD-MPC2,2,65234,28.003747940063477,30.0,1.0,0.0
TD-MPC2,2,65295,59.71498489379883,62.0,1.0,0.0
TD-MPC2,2,65356,59.82225036621094,62.0,1.0,0.0
TD-MPC2,2,65392,34.63549041748047,37.0,1.0,0.0
TD-MPC2,2,65435,41.58531188964844,44.0,1.0,0.0
TD-MPC2,2,65498,61.81843948364258,64.0,1.0,0.0
TD-MPC2,2,65512,12.486682891845703,15.0,0.0,0.0
TD-MPC2,2,65524,10.937929153442383,13.0,1.0,0.0
TD-MPC2,2,65565,39.826416015625,42.0,1.0,0.0
TD-MPC2,2,65598,31.6473331451416,34.0,1.0,0.0
TD-MPC2,2,65621,21.829763412475586,24.0,1.0,0.0
TD-MPC2,2,65640,17.504379272460938,20.0,1.0,0.0
TD-MPC2,2,65706,64.61231994628906,67.0,1.0,0.0
TD-MPC2,2,65730,23.030330657958984,25.0,1.0,0.0
TD-MPC2,2,65775,43.82716751098633,46.0,1.0,0.0
TD-MPC2,2,65802,25.94512367248535,28.0,1.0,0.0
TD-MPC2,2,65817,13.505518913269043,16.0,1.0,0.0
TD-MPC2,2,65827,8.902426719665527,11.0,1.0,0.0
TD-MPC2,2,65840,11.714205741882324,14.0,1.0,0.0
TD-MPC2,2,65854,12.567168235778809,15.0,1.0,0.0
TD-MPC2,2,65876,20.935482025146484,23.0,1.0,0.0
TD-MPC2,2,65908,30.90510368347168,33.0,1.0,0.0
TD-MPC2,2,65954,44.35228729248047,47.0,1.0,0.0
TD-MPC2,2,65967,11.266351699829102,14.0,1.0,0.0
TD-MPC2,2,66003,34.54960632324219,37.0,1.0,0.0
TD-MPC2,2,66044,39.05644226074219,42.0,0.0,0.0
TD-MPC2,2,66085,39.689823150634766,42.0,1.0,0.0
TD-MPC2,2,66144,57.70172882080078,60.0,1.0,0.0
TD-MPC2,2,66154,8.6671142578125,11.0,1.0,0.0
TD-MPC2,2,66176,20.614133834838867,23.0,1.0,0.0
TD-MPC2,2,66208,30.9693546295166,33.0,1.0,0.0
TD-MPC2,2,66218,8.579639434814453,11.0,1.0,0.0
TD-MPC2,2,66241,21.527555465698242,24.0,1.0,0.0
TD-MPC2,2,66246,3.6999478340148926,6.0,0.0,0.0
TD-MPC2,2,66295,47.67274475097656,50.0,1.0,0.0
TD-MPC2,2,66330,34.04497528076172,36.0,1.0,0.0
TD-MPC2,2,66344,12.858139038085938,15.0,1.0,0.0
TD-MPC2,2,66354,8.623211860656738,11.0,1.0,0.0
TD-MPC2,2,66365,9.423154830932617,12.0,1.0,0.0
TD-MPC2,2,66390,23.581388473510742,26.0,1.0,0.0
TD-MPC2,2,66420,28.987743377685547,31.0,1.0,0.0
TD-MPC2,2,66456,34.72365188598633,37.0,1.0,0.0
TD-MPC2,2,66519,61.980628967285156,64.0,1.0,0.0
TD-MPC2,2,66532,11.90692138671875,14.0,1.0,0.0
TD-MPC2,2,66547,13.569743156433105,16.0,1.0,0.0
TD-MPC2,2,66567,18.977792739868164,21.0,1.0,0.0
TD-MPC2,2,66614,45.90363693237305,48.0,1.0,0.0
TD-MPC2,2,66658,42.568397521972656,45.0,1.0,0.0
TD-MPC2,2,66680,20.77951431274414,23.0,1.0,0.0
TD-MPC2,2,66718,36.712947845458984,39.0,0.0,0.0
TD-MPC2,2,66747,27.885513305664062,30.0,1.0,0.0
TD-MPC2,2,66837,88.60843658447266,91.0,1.0,0.0
TD-MPC2,2,66860,21.298105239868164,24.0,0.0,0.0
TD-MPC2,2,66876,14.576021194458008,17.0,1.0,0.0
TD-MPC2,2,66916,39.053260803222656,41.0,1.0,0.0
TD-MPC2,2,66930,12.69334602355957,15.0,1.0,0.0
TD-MPC2,2,66944,12.71104621887207,15.0,1.0,0.0
TD-MPC2,2,66959,13.486337661743164,16.0,0.0,0.0
TD-MPC2,2,66992,31.71465492248535,34.0,0.0,0.0
TD-MPC2,2,67014,20.986370086669922,23.0,1.0,0.0
TD-MPC2,2,67031,15.628143310546875,18.0,1.0,0.0
TD-MPC2,2,67049,16.79931640625,19.0,1.0,0.0
TD-MPC2,2,67071,20.5982608795166,23.0,1.0,0.0
TD-MPC2,2,67131,58.74623107910156,61.0,1.0,0.0
TD-MPC2,2,67179,46.72465896606445,49.0,1.0,0.0
TD-MPC2,2,67190,9.704268455505371,12.0,1.0,0.0
TD-MPC2,2,67245,53.54738998413086,56.0,1.0,0.0
TD-MPC2,2,67257,10.559215545654297,13.0,1.0,0.0
TD-MPC2,2,67295,36.907691955566406,39.0,1.0,0.0
TD-MPC2,2,67331,35.045494079589844,37.0,1.0,0.0
TD-MPC2,2,67361,29.06035614013672,31.0,1.0,0.0
TD-MPC2,2,67401,38.88444519042969,41.0,1.0,0.0
TD-MPC2,2,67441,39.0044059753418,41.0,1.0,0.0
TD-MPC2,2,67478,35.44316101074219,38.0,1.0,0.0
TD-MPC2,2,67508,28.7818603515625,31.0,1.0,0.0
TD-MPC2,2,67524,14.693021774291992,17.0,0.0,0.0
TD-MPC2,2,67560,34.679622650146484,37.0,1.0,0.0
TD-MPC2,2,67579,17.48920440673828,20.0,0.0,0.0
TD-MPC2,2,67624,43.71004867553711,46.0,0.0,0.0
TD-MPC2,2,67648,22.784900665283203,25.0,1.0,0.0
TD-MPC2,2,67680,30.816312789916992,33.0,1.0,0.0
TD-MPC2,2,67722,40.65840148925781,43.0,1.0,0.0
TD-MPC2,2,67744,20.712434768676758,23.0,0.0,0.0
TD-MPC2,2,67756,10.722114562988281,13.0,1.0,0.0
TD-MPC2,2,67777,19.93619728088379,22.0,1.0,0.0
TD-MPC2,2,67863,85.04150390625,87.0,1.0,0.0
TD-MPC2,2,67879,14.55590534210205,17.0,1.0,0.0
TD-MPC2,2,67905,24.665042877197266,27.0,1.0,0.0
TD-MPC2,2,68004,97.79735565185547,100.0,1.0,0.0
TD-MPC2,2,68029,23.258535385131836,26.0,0.0,0.0
TD-MPC2,2,68049,18.851850509643555,21.0,1.0,0.0
TD-MPC2,2,68068,17.682613372802734,20.0,1.0,0.0
TD-MPC2,2,68083,13.343733787536621,16.0,0.0,0.0
TD-MPC2,2,68114,29.356359481811523,32.0,0.0,0.0
TD-MPC2,2,68131,16.019424438476562,18.0,1.0,0.0
TD-MPC2,2,68144,11.478891372680664,14.0,0.0,0.0
TD-MPC2,2,68219,73.68089294433594,76.0,0.0,0.0
TD-MPC2,2,68242,21.70484161376953,24.0,1.0,0.0
TD-MPC2,2,68254,11.059037208557129,13.0,1.0,0.0
TD-MPC2,2,68283,27.31542205810547,30.0,0.0,0.0
TD-MPC2,2,68297,12.875176429748535,15.0,1.0,0.0
TD-MPC2,2,68367,68.98178100585938,71.0,1.0,0.0
TD-MPC2,2,68409,40.73058319091797,43.0,0.0,0.0
TD-MPC2,2,68486,75.89474487304688,78.0,1.0,0.0
TD-MPC2,2,68503,15.637816429138184,18.0,1.0,0.0
TD-MPC2,2,68532,27.751358032226562,30.0,1.0,0.0
TD-MPC2,2,68590,56.760597229003906,59.0,1.0,0.0
TD-MPC2,2,68632,40.98731231689453,43.0,1.0,0.0
TD-MPC2,2,68646,12.978557586669922,15.0,1.0,0.0
TD-MPC2,2,68662,14.623246192932129,17.0,1.0,0.0
TD-MPC2,2,68685,21.627235412597656,24.0,1.0,0.0
TD-MPC2,2,68699,12.547762870788574,15.0,1.0,0.0
TD-MPC2,2,68717,16.533645629882812,19.0,1.0,0.0
TD-MPC2,2,68751,32.6597785949707,35.0,1.0,0.0
TD-MPC2,2,68766,13.800180435180664,16.0,1.0,0.0
TD-MPC2,2,68779,11.704086303710938,14.0,1.0,0.0
TD-MPC2,2,68805,24.98492431640625,27.0,1.0,0.0
TD-MPC2,2,68817,10.901725769042969,13.0,1.0,0.0
TD-MPC2,2,68908,89.5836410522461,92.0,1.0,0.0
TD-MPC2,2,68937,27.708703994750977,30.0,1.0,0.0
TD-MPC2,2,68958,19.801952362060547,22.0,1.0,0.0
TD-MPC2,2,68971,11.80025577545166,14.0,1.0,0.0
TD-MPC2,2,69018,45.609397888183594,48.0,1.0,0.0
TD-MPC2,2,69028,9.020685195922852,11.0,1.0,0.0
TD-MPC2,2,69074,44.816741943359375,47.0,1.0,0.0
TD-MPC2,2,69086,10.678616523742676,13.0,1.0,0.0
TD-MPC2,2,69098,10.735328674316406,13.0,1.0,0.0
TD-MPC2,2,69190,90.23655700683594,93.0,0.0,0.0
TD-MPC2,2,69242,50.38486099243164,53.0,1.0,0.0
TD-MPC2,2,69252,8.805006980895996,11.0,1.0,0.0
TD-MPC2,2,69268,14.734683990478516,17.0,1.0,0.0
TD-MPC2,2,69287,17.774085998535156,20.0,1.0,0.0
TD-MPC2,2,69314,25.49929428100586,28.0,0.0,0.0
TD-MPC2,2,69344,28.70114517211914,31.0,0.0,0.0
TD-MPC2,2,69390,45.02611541748047,47.0,1.0,0.0
TD-MPC2,2,69409,17.938640594482422,20.0,1.0,0.0
TD-MPC2,2,69424,13.551515579223633,16.0,1.0,0.0
TD-MPC2,2,69488,62.81496810913086,65.0,1.0,0.0
TD-MPC2,2,69500,10.66954231262207,13.0,1.0,0.0
TD-MPC2,2,69560,58.800601959228516,61.0,1.0,0.0
TD-MPC2,2,69601,39.529571533203125,42.0,1.0,0.0
TD-MPC2,2,69637,34.62401580810547,37.0,0.0,0.0
TD-MPC2,2,69690,51.850589752197266,54.0,1.0,0.0
TD-MPC2,2,69710,19.045578002929688,21.0,1.0,0.0
TD-MPC2,2,69745,33.94694900512695,36.0,1.0,0.0
TD-MPC2,2,69754,7.88707160949707,10.0,1.0,0.0
TD-MPC2,2,69785,29.7786808013916,32.0,1.0,0.0
TD-MPC2,2,69795,8.476900100708008,11.0,1.0,0.0
TD-MPC2,2,69809,12.765193939208984,15.0,1.0,0.0
TD-MPC2,2,69843,32.9862060546875,35.0,1.0,0.0
TD-MPC2,2,69854,9.596583366394043,12.0,1.0,0.0
TD-MPC2,2,69863,7.712670803070068,10.0,0.0,0.0
TD-MPC2,2,69907,42.47685241699219,45.0,1.0,0.0
TD-MPC2,2,69919,10.605795860290527,13.0,1.0,0.0
TD-MPC2,2,69952,31.904315948486328,34.0,1.0,0.0
TD-MPC2,2,69968,14.72589111328125,17.0,0.0,0.0
TD-MPC2,2,70034,64.49229431152344,67.0,0.0,0.0
TD-MPC2,2,70047,12.004833221435547,14.0,1.0,0.0
TD-MPC2,2,70065,16.771329879760742,19.0,1.0,0.0
TD-MPC2,2,70142,75.59955596923828,78.0,1.0,0.0
TD-MPC2,2,70159,15.929740905761719,18.0,1.0,0.0
TD-MPC2,2,70168,7.8539814949035645,10.0,1.0,0.0
TD-MPC2,2,70211,41.68994903564453,44.0,1.0,0.0
TD-MPC2,2,70279,67.0269775390625,69.0,1.0,0.0
TD-MPC2,2,70328,47.87855529785156,50.0,1.0,0.0
TD-MPC2,2,70347,17.48982810974121,20.0,1.0,0.0
TD-MPC2,2,70393,44.95061492919922,47.0,1.0,0.0
TD-MPC2,2,70404,9.84219741821289,12.0,1.0,0.0
TD-MPC2,2,70420,14.984537124633789,17.0,1.0,0.0
TD-MPC2,2,70446,25.016817092895508,27.0,1.0,0.0
TD-MPC2,2,70547,99.7159194946289,102.0,1.0,0.0
TD-MPC2,2,70552,3.7094430923461914,6.0,0.0,0.0
TD-MPC2,2,70559,5.640512466430664,8.0,0.0,0.0
TD-MPC2,2,70579,18.708261489868164,21.0,1.0,0.0
TD-MPC2,2,70620,39.8375244140625,42.0,1.0,0.0
TD-MPC2,2,70631,9.483352661132812,12.0,1.0,0.0
TD-MPC2,2,70672,39.54763412475586,42.0,1.0,0.0
TD-MPC2,2,70761,87.33612060546875,90.0,1.0,0.0
TD-MPC2,2,70836,74.06050872802734,76.0,1.0,0.0
TD-MPC2,2,70927,89.74932098388672,92.0,1.0,0.0
TD-MPC2,2,70976,47.98774719238281,50.0,1.0,0.0
TD-MPC2,2,71025,48.044227600097656,50.0,1.0,0.0
TD-MPC2,2,71052,25.971771240234375,28.0,1.0,0.0
TD-MPC2,2,71065,11.59316635131836,14.0,1.0,0.0
TD-MPC2,2,71079,12.91291618347168,15.0,1.0,0.0
TD-MPC2,2,71092,11.831783294677734,14.0,1.0,0.0
TD-MPC2,2,71102,8.497759819030762,11.0,1.0,0.0
TD-MPC2,2,71117,13.631233215332031,16.0,1.0,0.0
TD-MPC2,2,71151,32.695133209228516,35.0,1.0,0.0
TD-MPC2,2,71171,18.565753936767578,21.0,1.0,0.0
TD-MPC2,2,71309,136.8370361328125,139.0,1.0,0.0
TD-MPC2,2,71327,16.767871856689453,19.0,1.0,0.0
TD-MPC2,2,71375,47.02642822265625,49.0,1.0,0.0
TD-MPC2,2,71399,23.0554256439209,25.0,1.0,0.0
TD-MPC2,2,71422,21.484743118286133,24.0,1.0,0.0
TD-MPC2,2,71462,38.56108093261719,41.0,1.0,0.0
TD-MPC2,2,71500,36.9885368347168,39.0,1.0,0.0
TD-MPC2,2,71510,8.62841796875,11.0,1.0,0.0
TD-MPC2,2,71531,19.815898895263672,22.0,1.0,0.0
TD-MPC2,2,71550,17.75014877319336,20.0,1.0,0.0
TD-MPC2,2,71566,14.830142974853516,17.0,1.0,0.0
TD-MPC2,2,71624,56.49125289916992,59.0,1.0,0.0
TD-MPC2,2,71692,66.8851089477539,69.0,1.0,0.0
TD-MPC2,2,71716,23.050207138061523,25.0,1.0,0.0
TD-MPC2,2,71748,30.46551513671875,33.0,1.0,0.0
TD-MPC2,2,71766,16.65327262878418,19.0,1.0,0.0
TD-MPC2,2,71787,19.547040939331055,22.0,1.0,0.0
TD-MPC2,2,71837,48.17509841918945,51.0,0.0,0.0
TD-MPC2,2,71845,6.806715965270996,9.0,1.0,0.0
TD-MPC2,2,71862,15.976224899291992,18.0,1.0,0.0
TD-MPC2,2,71874,10.522928237915039,13.0,1.0,0.0
TD-MPC2,2,71884,9.060579299926758,11.0,1.0,0.0
TD-MPC2,2,71915,30.04714012145996,32.0,1.0,0.0
TD-MPC2,2,71957,41.0135612487793,43.0,1.0,0.0
TD-MPC2,2,71987,28.837717056274414,31.0,1.0,0.0
TD-MPC2,2,72014,25.799043655395508,28.0,1.0,0.0
TD-MPC2,2,72062,46.68775939941406,49.0,0.0,0.0
TD-MPC2,2,72087,24.045751571655273,26.0,1.0,0.0
TD-MPC2,2,72104,15.67699909210205,18.0,1.0,0.0
TD-MPC2,2,72120,14.930418014526367,17.0,1.0,0.0
TD-MPC2,2,72150,28.763410568237305,31.0,1.0,0.0
TD-MPC2,2,72183,31.495450973510742,34.0,0.0,0.0
TD-MPC2,2,72194,9.790481567382812,12.0,1.0,0.0
TD-MPC2,2,72219,23.985759735107422,26.0,1.0,0.0
TD-MPC2,2,72250,29.685962677001953,32.0,1.0,0.0
TD-MPC2,2,72262,10.608389854431152,13.0,1.0,0.0
TD-MPC2,2,72279,15.76357650756836,18.0,1.0,0.0
TD-MPC2,2,72313,32.456764221191406,35.0,1.0,0.0
TD-MPC2,2,72373,58.62022399902344,61.0,1.0,0.0
TD-MPC2,2,72428,53.52949523925781,56.0,1.0,0.0
TD-MPC2,2,72459,30.00353240966797,32.0,1.0,0.0
TD-MPC2,2,72475,14.789484977722168,17.0,1.0,0.0
TD-MPC2,2,72487,10.917628288269043,13.0,1.0,0.0
TD-MPC2,2,72516,27.676944732666016,30.0,1.0,0.0
TD-MPC2,2,72590,72.77206420898438,75.0,1.0,0.0
TD-MPC2,2,72649,57.65142822265625,60.0,0.0,0.0
TD-MPC2,2,72691,40.53321075439453,43.0,1.0,0.0
TD-MPC2,2,72733,40.968414306640625,43.0,1.0,0.0
TD-MPC2,2,72793,58.85244369506836,61.0,1.0,0.0
TD-MPC2,2,72806,11.882055282592773,14.0,1.0,0.0
TD-MPC2,2,72865,57.27320098876953,60.0,0.0,0.0
TD-MPC2,2,72942,75.64654541015625,78.0,0.0,0.0
TD-MPC2,2,72973,30.033472061157227,32.0,1.0,0.0
TD-MPC2,2,73046,72.0438003540039,74.0,1.0,0.0
TD-MPC2,2,73059,12.051679611206055,14.0,1.0,0.0
TD-MPC2,2,73072,11.725634574890137,14.0,1.0,0.0
TD-MPC2,2,73129,56.01462936401367,58.0,1.0,0.0
TD-MPC2,2,73140,9.74097728729248,12.0,1.0,0.0
TD-MPC2,2,73169,27.715417861938477,30.0,0.0,0.0
TD-MPC2,2,73199,28.64501953125,31.0,1.0,0.0
TD-MPC2,2,73211,10.488691329956055,13.0,1.0,0.0
TD-MPC2,2,73249,36.834800720214844,39.0,1.0,0.0
TD-MPC2,2,73274,23.468122482299805,26.0,1.0,0.0
TD-MPC2,2,73311,35.39860916137695,38.0,0.0,0.0
TD-MPC2,2,73381,68.5811767578125,71.0,1.0,0.0
TD-MPC2,2,73522,139.63197326660156,142.0,0.0,0.0
TD-MPC2,2,73584,60.92282485961914,63.0,1.0,0.0
TD-MPC2,2,73609,23.63380241394043,26.0,1.0,0.0
TD-MPC2,2,73625,14.417119026184082,17.0,1.0,0.0
TD-MPC2,2,73644,17.64601707458496,20.0,1.0,0.0
TD-MPC2,2,73691,45.691734313964844,48.0,0.0,0.0
TD-MPC2,2,73720,27.887187957763672,30.0,1.0,0.0
TD-MPC2,2,73742,20.952407836914062,23.0,1.0,0.0
TD-MPC2,2,73769,25.679479598999023,28.0,1.0,0.0
TD-MPC2,2,73800,29.47676658630371,32.0,1.0,0.0
TD-MPC2,2,73836,35.01416015625,37.0,1.0,0.0
TD-MPC2,2,73874,37.00988006591797,39.0,1.0,0.0
TD-MPC2,2,73902,26.382070541381836,29.0,1.0,0.0
TD-MPC2,2,73957,53.72674560546875,56.0,0.0,0.0
TD-MPC2,2,73966,7.9690632820129395,10.0,1.0,0.0
TD-MPC2,2,74008,40.88548278808594,43.0,1.0,0.0
TD-MPC2,2,74021,11.908063888549805,14.0,1.0,0.0
TD-MPC2,2,74032,9.630817413330078,12.0,1.0,0.0
TD-MPC2,2,74041,7.934385299682617,10.0,1.0,0.0
TD-MPC2,2,74054,11.88228988647461,14.0,1.0,0.0
TD-MPC2,2,74065,9.628211975097656,12.0,0.0,0.0
TD-MPC2,2,74078,11.997838973999023,14.0,1.0,0.0
TD-MPC2,2,74095,15.290057182312012,18.0,0.0,0.0
TD-MPC2,2,74119,23.032978057861328,25.0,1.0,0.0
TD-MPC2,2,74147,27.014245986938477,29.0,1.0,0.0
TD-MPC2,2,74204,55.311153411865234,58.0,0.0,0.0
TD-MPC2,2,74245,39.64534378051758,42.0,0.0,0.0
TD-MPC2,2,74254,7.874426364898682,10.0,1.0,0.0
TD-MPC2,2,74323,67.50531005859375,70.0,1.0,0.0
TD-MPC2,2,74349,24.8394775390625,27.0,1.0,0.0
TD-MPC2,2,74395,44.7164306640625,47.0,1.0,0.0
TD-MPC2,2,74459,62.63494873046875,65.0,0.0,0.0
TD-MPC2,2,74496,35.654449462890625,38.0,1.0,0.0
TD-MPC2,2,74537,39.843807220458984,42.0,1.0,0.0
TD-MPC2,2,74557,19.01342010498047,21.0,1.0,0.0
TD-MPC2,2,74581,22.322500228881836,25.0,0.0,0.0
TD-MPC2,2,74606,23.789403915405273,26.0,1.0,0.0
TD-MPC2,2,74648,40.789730072021484,43.0,1.0,0.0
TD-MPC2,2,74658,9.05649185180664,11.0,1.0,0.0
TD-MPC2,2,74681,21.676280975341797,24.0,1.0,0.0
TD-MPC2,2,74691,8.9012451171875,11.0,1.0,0.0
TD-MPC2,2,74703,10.639398574829102,13.0,1.0,0.0
TD-MPC2,2,74751,46.29645919799805,49.0,1.0,0.0
TD-MPC2,2,74760,7.603858947753906,10.0,1.0,0.0
TD-MPC2,2,74800,38.46999740600586,41.0,1.0,0.0
TD-MPC2,2,74816,14.802191734313965,17.0,1.0,0.0
TD-MPC2,2,74848,30.959962844848633,33.0,1.0,0.0
TD-MPC2,2,74859,9.938133239746094,12.0,1.0,0.0
TD-MPC2,2,74902,41.575599670410156,44.0,1.0,0.0
TD-MPC2,2,74912,8.576892852783203,11.0,1.0,0.0
TD-MPC2,2,74922,8.824542045593262,11.0,1.0,0.0
TD-MPC2,2,74949,25.500707626342773,28.0,1.0,0.0
TD-MPC2,2,74968,17.951759338378906,20.0,1.0,0.0
TD-MPC2,2,75032,62.66108703613281,65.0,1.0,0.0
TD-MPC2,2,75062,28.769222259521484,31.0,1.0,0.0
TD-MPC2,2,75143,79.650634765625,82.0,1.0,0.0
TD-MPC2,2,75188,43.63167190551758,46.0,1.0,0.0
TD-MPC2,2,75267,77.67634582519531,80.0,1.0,0.0
TD-MPC2,2,75280,11.74532699584961,14.0,1.0,0.0
TD-MPC2,2,75291,9.970878601074219,12.0,1.0,0.0
TD-MPC2,2,75303,10.886174201965332,13.0,1.0,0.0
TD-MPC2,2,75349,44.32099151611328,47.0,0.0,0.0
TD-MPC2,2,75402,50.71950912475586,54.0,0.0,0.0
TD-MPC2,2,75428,24.92818260192871,27.0,1.0,0.0
TD-MPC2,2,75472,42.53230667114258,45.0,1.0,0.0
TD-MPC2,2,75484,10.932916641235352,13.0,1.0,0.0
TD-MPC2,2,75514,28.437562942504883,31.0,1.0,0.0
TD-MPC2,2,75525,9.670543670654297,12.0,1.0,0.0
TD-MPC2,2,75550,23.49271011352539,26.0,0.0,0.0
TD-MPC2,2,75598,46.35295104980469,49.0,1.0,0.0
TD-MPC2,2,75633,33.46013259887695,36.0,1.0,0.0
TD-MPC2,2,75664,29.749767303466797,32.0,1.0,0.0
TD-MPC2,2,75683,17.481857299804688,20.0,0.0,0.0
TD-MPC2,2,75707,22.837247848510742,25.0,1.0,0.0
TD-MPC2,2,75738,29.636964797973633,32.0,1.0,0.0
TD-MPC2,2,75748,8.763337135314941,11.0,1.0,0.0
TD-MPC2,2,75762,12.466217994689941,15.0,0.0,0.0
TD-MPC2,2,75811,47.850032806396484,50.0,1.0,0.0
TD-MPC2,2,75865,52.727542877197266,55.0,1.0,0.0
TD-MPC2,2,75890,23.882902145385742,26.0,1.0,0.0
TD-MPC2,2,75969,77.98843383789062,80.0,1.0,0.0
TD-MPC2,2,76008,38.020965576171875,40.0,1.0,0.0
TD-MPC2,2,76041,31.664880752563477,34.0,1.0,0.0
TD-MPC2,2,76063,20.715431213378906,23.0,0.0,0.0
TD-MPC2,2,76078,13.862634658813477,16.0,1.0,0.0
TD-MPC2,2,76093,13.869016647338867,16.0,1.0,0.0
TD-MPC2,2,76151,56.57477569580078,59.0,1.0,0.0
TD-MPC2,2,76166,13.539538383483887,16.0,1.0,0.0
TD-MPC2,2,76180,12.50613021850586,15.0,1.0,0.0
TD-MPC2,2,76210,28.75412368774414,31.0,1.0,0.0
TD-MPC2,2,76233,21.657182693481445,24.0,1.0,0.0
TD-MPC2,2,76278,44.00541305541992,46.0,1.0,0.0
TD-MPC2,2,76305,25.935733795166016,28.0,1.0,0.0
TD-MPC2,2,76322,16.010936737060547,18.0,1.0,0.0
TD-MPC2,2,76361,37.882972717285156,40.0,1.0,0.0
TD-MPC2,2,76378,15.888150215148926,18.0,1.0,0.0
TD-MPC2,2,76391,11.721179962158203,14.0,1.0,0.0
TD-MPC2,2,76420,27.570735931396484,30.0,1.0,0.0
TD-MPC2,2,76442,20.64683723449707,23.0,0.0,0.0
TD-MPC2,2,76465,21.28266716003418,24.0,0.0,0.0
TD-MPC2,2,76490,23.33534049987793,26.0,0.0,0.0
TD-MPC2,2,76535,43.80086898803711,46.0,1.0,0.0
TD-MPC2,2,76578,41.93304443359375,44.0,1.0,0.0
TD-MPC2,2,76597,17.62373161315918,20.0,1.0,0.0
TD-MPC2,2,76619,20.87861442565918,23.0,1.0,0.0
TD-MPC2,2,76636,15.631608963012695,18.0,0.0,0.0
TD-MPC2,2,76672,34.80512237548828,37.0,1.0,0.0
TD-MPC2,2,76741,67.93887329101562,70.0,1.0,0.0
TD-MPC2,2,76779,36.82102966308594,39.0,1.0,0.0
TD-MPC2,2,76827,46.616607666015625,49.0,1.0,0.0
TD-MPC2,2,76840,11.730972290039062,14.0,1.0,0.0
TD-MPC2,2,76888,46.64197540283203,49.0,0.0,0.0
TD-MPC2,2,76929,39.723533630371094,42.0,1.0,0.0
TD-MPC2,2,76938,7.938164234161377,10.0,1.0,0.0
TD-MPC2,2,77025,85.6656723022461,88.0,1.0,0.0
